VIN,Shipping Status,Base MSRP,Pre-Sold,Hold Status,Year,Drivetrain,Model,Color,Dealer,Dealer Website,Dealer State,Dealer Price,Markup,Image
4T3D6RFV5PU20G299,Factory to port,39030,False,Available,2023,hybrid,Limited,Silver Sky Metallic,Treasure Coast Toyota of Stuart,https://www.treasurecoasttoyotaofstuart.com,FL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV5PU20G965,Factory to port,39530,True,,2023,hybrid,Limited,Magnetic Gray Metallic,Ourisman Fairfax Toyota,https://www.ourismanfairfaxtoyota.com,VA,39530.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV5PU21G282,Factory to port,39530,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Toyota Carlsbad,https://www.toyotacarlsbad.com,CA,44515.0,4985.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV5PU21G430,Factory to port,39030,False,Available,2023,hybrid,Limited,Magnetic Gray Metallic,"Riverside Toyota, Inc.",https://www.riversidetoyota.com,GA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV5PU21G847,Factory to port,39030,False,Available,2023,hybrid,Limited,Magnetic Gray Metallic,Beaver Toyota of Cumming,https://www.beavertoyotacumming.com,GA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV5PU21H531,Factory to port,39530,True,,2023,hybrid,Limited,Wind Chill Pearl,"Stapp Interstate Toyota, Inc.",https://www.interstatetoyota.com,CO,39530.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV5PU21I033,Factory to port,39530,False,,2023,hybrid,Limited,Midnight Black Metallic,Toyota of Wausau,https://www.toyotaofwausau.com,WI,41017.0,1487.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV6PU114128,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Marysville Toyota,https://marysvilletoyota.com,WA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU114940,At dealer,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Rohrich Toyota,https://www.rohrichtoyota.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU115148,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Blueprint,Carlson Toyota,https://www.carlsontoyota.com,MN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV6PU115411,At dealer,39030,False,,2023,hybrid,Limited,Wind Chill Pearl,Toyota Universe,https://www.toyotauniverse.com,NJ,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU115456,At dealer,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Cochran Toyota,https://www.cochrantoyota.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU115537,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Toyota of Stamford,https://www.toyotaofstamford.com,CT,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV6PU115702,At dealer,39030,False,,2023,hybrid,Limited,Silver Sky Metallic,Jerry's Toyota,https://www.jerrystoyota.com,MD,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU115960,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Walser Bloomington Toyota,https://www.walsertoyota.com,MN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU116137,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Maplewood Toyota,https://www.maplewoodtoyota.com,MN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU116350,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Herb Chambers Toyota of Auburn,https://www.herbchamberstoyotaofauburn.com,MA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU116414,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Blueprint,Peterson Toyota,https://www.petersontoyota.net,ID,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV6PU116543,At dealer,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Ira Toyota,https://www.toyotaofdanvers.com,MA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU116560,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Toyota of Scranton,https://www.toyotaofscranton.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU116588,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Rogers Toyota of Hermiston,https://www.toyotaofhermiston.com,OR,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU116672,Port to dealer,39030,True,,2023,hybrid,Limited,Silver Sky Metallic,Star Toyota of Bayside,https://www.startoyota.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU116834,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Ruby Flare Pearl,Big Two Toyota of Chandler,https://www.bigtwotoyota.com,AZ,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV6PU116901,Port to dealer,39030,False,,2023,hybrid,Limited,Midnight Black Metallic,Parkway Toyota,https://www.parkwaytoyota.com,NJ,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV6PU116980,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Ruby Flare Pearl,Woburn Toyota,https://www.woburntoyota.com,MA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV6PU117126,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Blueprint,South Hills Toyota,https://www.southhillstoyota.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV6PU117210,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Westbury Toyota,https://www.westburytoyota.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV6PU117224,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Toyota of Keene,https://www.toyotakeene.com,NH,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU117286,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Centennial Toyota,https://www.centennialtoyota.com,NV,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU117319,Port to dealer,39030,False,,2023,hybrid,Limited,Magnetic Gray Metallic,Roswell Toyota,https://www.roswelltoyota.com,NM,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU117403,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Grants Pass Toyota,https://www.grantspasstoyota.com,OR,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU117434,Port to dealer,39030,False,,2023,hybrid,Limited,Wind Chill Pearl,Stevens Creek Toyota,https://www.stevenscreektoyota.com,CA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU117465,Port to dealer,39030,True,Available,2023,hybrid,Limited,Silver Sky Metallic,Toyota of Des Moines,https://www.toyotadm.com,IA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU117496,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,A-1 Toyota,https://www.a1toyota.com,CT,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU117532,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,David Wilson's Toyota and Scion of Las Vegas,https://www.dwtoyotalasvegas.com,NV,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU117644,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Auburn Toyota,https://www.auburntoyota.com,CA,40522.0,1492.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU117661,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Toyota City,https://www.toyotacityny.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU117708,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Berlin City Toyota of Portland,https://www.berlincitytoyotame.com,ME,40028.0,998.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU117739,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Westchester Toyota,https://www.westchestertoyota.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU117806,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Arlington Toyota,https://www.toyotaarlington.com,IL,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU117935,Factory to port,39030,True,Available,2023,hybrid,Limited,Wind Chill Pearl,Kirk Toyota,https://www.kirktoyota.com,MS,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU118082,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Maplewood Toyota,https://www.maplewoodtoyota.com,MN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU118101,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Toyota of Watertown,https://www.toyotaofwatertown.com,MA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU118342,Port to dealer,39030,True,,2023,hybrid,Limited,Magnetic Gray Metallic,Bay Ridge Toyota,https://www.bayridgetoyota.com,NY,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU118356,At dealer,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Uebelhor Toyota,https://www.uebelhortoyota.com,IN,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
4T3D6RFV6PU118390,Port to dealer,39030,False,,2023,hybrid,Limited,Silver Sky Metallic,Right Toyota,https://www.righttoyota.com,AZ,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU118454,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Toyota of Lake City,https://www.toyotaoflakecity.com,WA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV6PU118521,Port to dealer,39030,False,Available,2023,hybrid,Limited,Ruby Flare Pearl,Bill Page Toyota,https://www.billpagetoyota.com,VA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV6PU118759,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Ruby Flare Pearl,Thompson Toyota,https://www.thompsontoyota.net,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/492cd809f0919721d8d7fcaf3b43bcaac9f110e85bb91d196f3c3b6c64bc2bdd_MY22_Rav4_US_Limited_Hybrid_AWD_03T3_002_DS_Front_3_4_6K.png
4T3D6RFV6PU118776,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Blueprint,Rolling Hills Toyota,https://www.rollinghillstoyota.com,MO,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV6PU118793,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Centennial Toyota,https://www.centennialtoyota.com,NV,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU118891,Factory to port,39030,True,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Vandergriff Toyota,https://www.vandergrifftoyota.com,TX,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU118955,Port to dealer,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Titus-Will Toyota,https://www.tituswilltoyota.com,WA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU119023,Port to dealer,39030,True,,2023,hybrid,Limited,Blueprint,San Francisco Toyota,https://www.sftoyota.com,CA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/040f9759a00a4c77a9270cc8c4723f8f09720547840d886bd1f16962bd03ba54_MY22_Rav4_US_Limited_Hybrid_AWD_08X8_002_DS_Front_3_4_6K.png
4T3D6RFV6PU119085,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Midnight Black Metallic,Rohrich Toyota,https://www.rohrichtoyota.com,PA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2022/rav4/exteriorcolor/carjellyimage/206654e2a32659b8bfa6044929e23646460d20de64f98c4c396160de03967ab7_MY22_Rav4_US_Limited_Hybrid_AWD_0218_002_DS_Front_3_4_6K.png
4T3D6RFV6PU119118,Port to dealer,39030,True,DealerHold,2023,hybrid,Limited,Silver Sky Metallic,Mountain States Toyota,https://www.mountainstatestoyota.com,CO,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/ee482d28c3ed7d2f117f1582150f2b224f29c096b489c62f3f67640df7f1486c_2020_Rav4_US_LimitedAWDHybrid_01D6_002.png
4T3D6RFV6PU16R579,Factory to port,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,Rodland Toyota,https://www.rodlandtoyota.com,WA,45025.0,5995.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU17Q427,Factory to port,39030,False,DealerHold,2023,hybrid,Limited,Wind Chill Pearl,DCH Wappingers Falls Toyota,https://www.dchwappingerstoyota.com,NY,40427.0,1397.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4/grade/images/b2ae27182bdb86a99fdd8ed2ac800fed58a8edf57e8c395e034d65fd02ed64ff_MY23_Rav4_US_Limited-AWD-Hybrid_0089_002_DS-Front-3-4_6K.png
4T3D6RFV6PU17Q783,Factory to port,39030,False,DealerHold,2023,hybrid,Limited,Magnetic Gray Metallic,Future Toyota of Yuba City,https://www.futuretoyotayubacity.com,CA,39030.0,0.0,https://media.rti.toyota.com/config/pub/static/images/TOY/2021/rav4/exteriorcolor/carjellyimage/f89d0e3c0da04a9bad989e3cf9b7447368e4e77380c9e726ecfb77d075043a7d_2020_Rav4_US_LimitedAWDHybrid_01G3_002.png
